family	distance	size	phyloscore	alignscore
WGD2ANC03934	21	19	0.994736842105	0.984210526316
WGD2ANC03943	19	7	0.964285714286	1.0
WGD2ANC03948	235	11	0.954545454545	0.977272727273
WGD2ANC03962	1	31	0.996774193548	1.0
WGD2ANC03962	33	15	0.996666666667	0.983333333333
WGD2ANC03970	35	15	0.976666666667	0.96
WGD2ANC03972	13	9	0.961111111111	1.0
WGD2ANC03984	50	6	0.966666666667	0.991666666667
WGD2ANC03998	171	6	0.95	0.991666666667
WGD2ANC04000	2	18	0.991666666667	1.0
WGD2ANC04002	4	9	1.0	1.0
WGD2ANC04002	16	10	1.0	0.985
WGD2ANC04008	2	61	0.998360655738	0.99262295082
WGD2ANC04008	63	14	1.0	0.95
WGD2ANC04009	1	9	1.0	0.833333333333
WGD2ANC04009	16	15	1.0	0.996666666667
WGD2ANC04010	141	6	0.991666666667	1.0
WGD2ANC04012	80	15	0.99	1.0
WGD2ANC04013	12	7	0.964285714286	0.95
WGD2ANC04013	38	7	1.0	0.892857142857
WGD2ANC04014	6	14	0.985714285714	0.996428571429
WGD2ANC04014	22	7	1.0	1.0
WGD2ANC04020	8	6	0.983333333333	1.0
WGD2ANC04024	226	12	0.9375	1.0
WGD2ANC04025	8	8	0.96875	0.9375
WGD2ANC04028	15	8	0.95625	0.99375
WGD2ANC04031	105	17	0.970588235294	0.923529411765
WGD2ANC04031	131	25	0.99	1.0
WGD2ANC04032	17	16	1.0	1.0
WGD2ANC04032	36	15	0.986666666667	0.986666666667
WGD2ANC04035	211	8	0.9875	1.0
WGD2ANC04038	14	33	1.0	0.919696969697
WGD2ANC04040	43	7	0.942857142857	1.0
WGD2ANC04043	222	7	0.978571428571	1.0
WGD2ANC04044	181	8	1.0	0.9875
WGD2ANC04051	23	8	0.96875	0.80625
WGD2ANC04051	32	6	0.975	0.8
WGD2ANC04065	6	16	0.971875	1.0
WGD2ANC04066	13	7	0.914285714286	0.978571428571
WGD2ANC04069	5	8	0.85	0.75
WGD2ANC04082	7	11	1.0	1.0
WGD2ANC04082	22	6	0.983333333333	1.0
WGD2ANC04090	151	7	0.942857142857	1.0
WGD2ANC04100	9	7	0.964285714286	1.0
WGD2ANC04104	170	6	0.966666666667	1.0
WGD2ANC04105	39	11	1.0	1.0
WGD2ANC04105	55	14	0.978571428571	1.0
WGD2ANC04105	152	6	0.983333333333	1.0
WGD2ANC04106	21	6	0.908333333333	1.0
WGD2ANC04107	24	11	0.986363636364	1.0
WGD2ANC04115	1	8	1.0	0.9875
WGD2ANC04115	11	15	1.0	0.953333333333
WGD2ANC04115	28	6	0.966666666667	0.966666666667
WGD2ANC04115	38	16	0.99375	1.0
WGD2ANC04119	4	13	0.996153846154	1.0
WGD2ANC04132	4	6	0.941666666667	1.0
WGD2ANC04135	4	14	0.978571428571	1.0
WGD2ANC04146	8	8	0.98125	1.0
WGD2ANC04147	2	13	0.996153846154	0.969230769231
WGD2ANC04148	25	8	0.925	0.98125
WGD2ANC04150	16	8	0.99375	0.96875
WGD2ANC04155	29	7	0.978571428571	1.0
WGD2ANC04155	44	12	0.9875	0.983333333333
WGD2ANC04155	57	6	0.991666666667	0.925
WGD2ANC04161	6	14	0.982142857143	1.0
WGD2ANC04165	5	9	0.961111111111	0.983333333333
WGD2ANC04165	17	17	1.0	0.985294117647
WGD2ANC04168	20	11	0.968181818182	0.986363636364
WGD2ANC04174	1	10	0.825	0.96
WGD2ANC04183	34	16	0.990625	0.990625
WGD2ANC04187	7	7	1.0	0.935714285714
WGD2ANC04187	16	7	0.971428571429	1.0
WGD2ANC04193	3	12	0.958333333333	0.991666666667
WGD2ANC04195	7	8	0.7375	0.99375
WGD2ANC04202	39	7	0.942857142857	0.985714285714
WGD2ANC04205	11	25	1.0	0.996
WGD2ANC04205	43	13	0.965384615385	1.0
WGD2ANC04224	2	10	1.0	1.0
WGD2ANC04225	32	9	0.988888888889	0.955555555556
WGD2ANC04225	48	6	0.983333333333	0.983333333333
WGD2ANC04225	66	13	0.992307692308	0.961538461538
WGD2ANC04228	17	6	0.916666666667	0.991666666667
WGD2ANC04230	23	9	0.955555555556	0.8
WGD2ANC04238	14	12	0.979166666667	0.995833333333
WGD2ANC04243	8	17	0.982352941176	1.0
WGD2ANC04245	6	7	0.992857142857	1.0
WGD2ANC04245	15	23	0.991304347826	0.969565217391
WGD2ANC04253	28	53	0.983018867925	1.0
WGD2ANC04253	90	8	0.95	0.99375
WGD2ANC04255	1	14	1.0	0.971428571429
WGD2ANC04255	20	18	1.0	0.969444444444
WGD2ANC04255	39	8	0.9875	0.975
WGD2ANC04255	57	10	0.9	1.0
WGD2ANC04264	9	19	0.994736842105	0.994736842105
WGD2ANC04264	29	8	1.0	1.0
WGD2ANC04264	43	28	0.996428571429	1.0
WGD2ANC04264	74	15	0.996666666667	0.986666666667
WGD2ANC04264	102	11	1.0	0.990909090909
WGD2ANC04267	42	10	1.0	1.0
WGD2ANC04289	45	11	1.0	0.931818181818
WGD2ANC04293	11	6	1.0	0.933333333333
WGD2ANC04297	218	11	0.968181818182	0.963636363636
WGD2ANC04336	29	12	1.0	0.895833333333
WGD2ANC04342	17	15	0.983333333333	1.0
WGD2ANC04350	3	9	0.994444444444	1.0
WGD2ANC04350	15	11	1.0	0.972727272727
WGD2ANC04353	20	11	0.981818181818	0.986363636364
WGD2ANC04356	19	9	1.0	0.95
WGD2ANC04365	15	10	1.0	0.91
WGD2ANC04366	30	12	0.995833333333	1.0
WGD2ANC04373	5	11	0.986363636364	1.0
WGD2ANC04378	3	20	0.995	0.9925
WGD2ANC04378	31	12	0.958333333333	0.979166666667
WGD2ANC04380	8	6	0.983333333333	0.983333333333
WGD2ANC04381	73	6	0.991666666667	0.941666666667
WGD2ANC04382	4	8	1.0	0.975
WGD2ANC04382	14	6	1.0	0.941666666667
WGD2ANC04382	26	19	0.984210526316	0.978947368421
WGD2ANC04383	9	8	0.9875	0.98125
WGD2ANC04388	24	7	0.928571428571	0.985714285714
WGD2ANC04390	10	11	1.0	0.981818181818
WGD2ANC04390	21	9	0.977777777778	0.983333333333
WGD2ANC04392	11	6	0.941666666667	1.0
WGD2ANC04397	23	9	0.9	0.8
WGD2ANC04398	26	7	1.0	1.0
WGD2ANC04399	20	9	0.883333333333	0.944444444444
WGD2ANC04403	12	13	0.934615384615	0.988461538462
WGD2ANC04413	18	8	1.0	1.0
WGD2ANC04413	29	10	1.0	0.97
WGD2ANC04413	40	7	0.985714285714	0.95
WGD2ANC04415	29	21	0.992857142857	1.0
WGD2ANC04415	68	8	0.9875	0.825
WGD2ANC04416	2	8	0.9625	0.9
WGD2ANC04416	41	19	0.994736842105	1.0
WGD2ANC04416	63	13	0.996153846154	0.992307692308
WGD2ANC04416	76	10	0.945	1.0
WGD2ANC04416	98	29	0.998275862069	0.989655172414
WGD2ANC04421	25	13	0.984615384615	1.0
WGD2ANC04421	58	13	0.980769230769	1.0
WGD2ANC04424	8	8	1.0	0.93125
WGD2ANC04424	31	6	1.0	1.0
WGD2ANC04424	43	8	1.0	0.925
WGD2ANC04425	16	9	1.0	0.977777777778
WGD2ANC04429	14	9	0.983333333333	0.955555555556
WGD2ANC04431	1	10	0.985	0.98
WGD2ANC04437	28	26	0.998076923077	0.996153846154
WGD2ANC04447	39	14	1.0	1.0
WGD2ANC04447	57	14	0.989285714286	0.982142857143
WGD2ANC04447	73	9	0.994444444444	0.988888888889
WGD2ANC04448	24	7	0.957142857143	1.0
WGD2ANC04448	53	7	0.95	1.0
WGD2ANC04459	50	7	0.985714285714	0.914285714286
WGD2ANC04463	10	6	0.958333333333	1.0
WGD2ANC04473	60	9	0.994444444444	1.0
WGD2ANC04477	1	8	1.0	0.93125
WGD2ANC04477	10	9	0.988888888889	1.0
WGD2ANC04483	52	6	0.958333333333	1.0
WGD2ANC04494	24	6	1.0	0.983333333333
WGD2ANC04504	126	11	0.963636363636	1.0
WGD2ANC04506	5	52	0.9875	1.0
WGD2ANC04514	13	6	1.0	0.983333333333
WGD2ANC04519	41	7	0.942857142857	1.0
WGD2ANC04534	16	18	1.0	0.977777777778
WGD2ANC04534	35	19	0.981578947368	0.942105263158
WGD2ANC04547	5	14	0.935714285714	1.0
WGD2ANC04551	17	20	0.995	0.9975
WGD2ANC04559	6	11	0.977272727273	0.904545454545
WGD2ANC04570	32	12	0.983333333333	0.966666666667
WGD2ANC04573	3	8	1.0	1.0
WGD2ANC04573	14	8	0.9625	0.9625
WGD2ANC04573	60	9	0.983333333333	0.988888888889
WGD2ANC04582	19	10	0.925	0.97
WGD2ANC04588	4	6	0.975	0.991666666667
WGD2ANC04589	3	7	1.0	0.978571428571
WGD2ANC04589	15	10	0.9	0.985
WGD2ANC04594	45	6	0.958333333333	1.0
WGD2ANC04594	59	11	0.959090909091	0.986363636364
WGD2ANC04599	28	9	0.994444444444	1.0
WGD2ANC04599	50	12	1.0	0.983333333333
WGD2ANC04599	65	10	1.0	1.0
WGD2ANC04600	6	13	0.984615384615	1.0
WGD2ANC04606	32	6	0.966666666667	0.983333333333
WGD2ANC04625	3	6	0.991666666667	0.975
WGD2ANC04625	9	8	1.0	0.88125
WGD2ANC04659	0	18	1.0	0.975
WGD2ANC04663	145	7	0.957142857143	1.0
WGD2ANC04663	204	16	1.0	0.990625
WGD2ANC04664	2	22	0.988636363636	0.986363636364
WGD2ANC04664	101	7	0.985714285714	0.928571428571
WGD2ANC04664	118	7	0.992857142857	0.985714285714
WGD2ANC04664	150	17	0.994117647059	0.941176470588
WGD2ANC04670	4	16	0.990625	1.0
WGD2ANC04676	2	9	0.966666666667	1.0
WGD2ANC04678	84	19	0.976315789474	1.0
WGD2ANC04679	16	6	1.0	0.958333333333
WGD2ANC04679	24	8	1.0	0.95
WGD2ANC04679	33	25	1.0	1.0
WGD2ANC04679	60	16	0.99375	1.0
WGD2ANC04683	3	7	0.957142857143	0.985714285714
WGD2ANC04685	45	8	0.98125	1.0
WGD2ANC04697	1	11	0.986363636364	1.0
WGD2ANC04700	4	9	0.977777777778	0.983333333333
WGD2ANC04700	19	7	1.0	1.0
WGD2ANC04700	31	12	0.979166666667	0.883333333333
WGD2ANC04703	135	7	0.928571428571	1.0
WGD2ANC04716	18	10	0.96	0.99
WGD2ANC04716	31	6	0.966666666667	0.975
WGD2ANC04716	40	7	0.928571428571	0.978571428571
WGD2ANC04720	6	11	0.977272727273	0.990909090909
WGD2ANC04733	47	9	0.977777777778	1.0
WGD2ANC04747	88	9	0.966666666667	1.0
WGD2ANC04750	24	7	0.95	0.985714285714
WGD2ANC04751	8	10	0.99	0.94
WGD2ANC04755	2	23	0.995652173913	0.958695652174
WGD2ANC04769	5	7	0.971428571429	1.0
WGD2ANC04771	22	8	0.9875	0.99375
WGD2ANC04771	51	10	0.98	1.0
WGD2ANC04778	167	10	0.99	1.0
WGD2ANC04778	210	7	0.971428571429	1.0
WGD2ANC04784	2	16	0.99375	1.0
WGD2ANC04789	15	26	0.992307692308	1.0
WGD2ANC04796	142	12	0.991666666667	1.0
WGD2ANC04809	22	31	0.995161290323	0.966129032258
WGD2ANC04810	17	8	0.9	0.9375
WGD2ANC04811	6	39	0.989743589744	0.987179487179
WGD2ANC04820	44	7	0.964285714286	0.814285714286
WGD2ANC04828	150	20	0.98	1.0
WGD2ANC04829	37	24	0.99375	0.991666666667
WGD2ANC04830	13	13	0.992307692308	0.992307692308
WGD2ANC04833	19	16	1.0	1.0
WGD2ANC04833	38	8	0.96875	0.95
WGD2ANC04833	64	13	0.961538461538	1.0
WGD2ANC04833	85	8	0.975	1.0
WGD2ANC04836	5	33	0.987878787879	0.989393939394
WGD2ANC04836	40	25	0.996	1.0
WGD2ANC04836	69	12	0.929166666667	1.0
WGD2ANC04836	242	6	1.0	1.0
WGD2ANC04837	1	13	0.996153846154	1.0
WGD2ANC04840	31	39	0.989743589744	0.9
WGD2ANC04846	39	12	0.983333333333	0.9
WGD2ANC04847	23	27	0.988888888889	1.0
WGD2ANC04847	55	6	0.966666666667	0.975
WGD2ANC04862	138	7	0.942857142857	1.0
WGD2ANC04864	18	20	0.99	0.9225
WGD2ANC04864	49	6	0.975	1.0
WGD2ANC04864	89	7	0.985714285714	0.992857142857
WGD2ANC04870	17	7	0.935714285714	1.0
WGD2ANC04870	30	12	0.979166666667	0.995833333333
WGD2ANC04875	5	9	0.994444444444	1.0
WGD2ANC04878	6	8	0.9875	0.89375
WGD2ANC04879	4	8	0.95	1.0
WGD2ANC04883	3	7	0.971428571429	1.0
WGD2ANC04885	7	8	0.95625	0.95625
WGD2ANC04886	16	6	0.983333333333	1.0
WGD2ANC04886	30	17	0.991176470588	0.991176470588
WGD2ANC04886	52	8	0.96875	0.975
WGD2ANC04897	9	8	1.0	0.91875
WGD2ANC04921	26	6	0.983333333333	0.95
WGD2ANC04922	53	17	0.988235294118	0.967647058824
WGD2ANC04928	7	11	0.968181818182	0.977272727273
WGD2ANC04932	19	12	1.0	0.9875
WGD2ANC04932	33	14	1.0	0.989285714286
WGD2ANC04940	21	9	0.916666666667	1.0
WGD2ANC04942	8	9	1.0	0.994444444444
WGD2ANC04943	1	12	0.9875	0.991666666667
WGD2ANC04959	6	11	0.963636363636	0.95
WGD2ANC04963	24	12	0.920833333333	0.9875
WGD2ANC04963	174	12	0.983333333333	0.995833333333
WGD2ANC04966	7	16	0.99375	0.990625
WGD2ANC04966	23	7	0.971428571429	0.942857142857
WGD2ANC04966	32	17	0.988235294118	0.958823529412
WGD2ANC04967	98	10	0.96	0.95
WGD2ANC04973	4	6	0.958333333333	1.0
WGD2ANC04973	28	7	0.985714285714	0.978571428571
WGD2ANC04976	4	16	1.0	0.984375
WGD2ANC04978	35	11	0.954545454545	0.963636363636
WGD2ANC04989	3	6	1.0	0.966666666667
WGD2ANC04990	1	11	0.986363636364	0.968181818182
WGD2ANC04990	13	6	0.966666666667	1.0
WGD2ANC04992	44	6	0.983333333333	1.0
WGD2ANC04995	2	10	0.995	1.0
WGD2ANC05000	6	22	1.0	0.997727272727
WGD2ANC05000	31	13	1.0	0.988461538462
WGD2ANC05000	68	10	1.0	1.0
WGD2ANC05000	79	12	0.995833333333	1.0
WGD2ANC05002	2	7	0.964285714286	1.0
WGD2ANC05009	34	17	0.994117647059	0.991176470588
WGD2ANC05009	54	14	0.989285714286	0.960714285714
WGD2ANC05013	51	9	0.988888888889	0.988888888889
WGD2ANC05014	16	7	0.971428571429	0.95
WGD2ANC05016	24	22	0.970454545455	0.990909090909
WGD2ANC05016	52	14	0.982142857143	1.0
WGD2ANC05019	3	9	0.972222222222	0.983333333333
WGD2ANC05023	14	7	0.9	1.0
WGD2ANC05032	16	16	0.990625	1.0
WGD2ANC05037	4	17	0.958823529412	1.0
WGD2ANC05041	3	7	0.95	0.964285714286
WGD2ANC05041	15	16	0.959375	1.0
WGD2ANC05048	42	7	0.971428571429	0.985714285714
WGD2ANC05048	53	8	1.0	1.0
WGD2ANC05048	106	10	0.91	1.0
WGD2ANC05055	87	14	0.982142857143	1.0
WGD2ANC05057	11	15	0.98	0.95
WGD2ANC05073	24	8	0.975	1.0
WGD2ANC05073	48	7	1.0	0.942857142857
WGD2ANC05073	75	18	0.991666666667	0.997222222222
WGD2ANC05078	9	9	0.988888888889	0.933333333333
WGD2ANC05084	20	13	0.988461538462	0.942307692308
WGD2ANC05084	38	16	0.975	1.0
WGD2ANC05093	1	21	0.992857142857	1.0
WGD2ANC05093	49	7	0.978571428571	1.0
WGD2ANC05103	19	15	1.0	0.99
WGD2ANC05106	151	11	0.995454545455	0.968181818182
WGD2ANC05106	172	10	0.935	0.965
WGD2ANC05107	21	9	0.977777777778	0.872222222222
WGD2ANC05112	63	10	0.985	0.85
WGD2ANC05119	45	8	0.96875	1.0
WGD2ANC05134	2	8	0.9875	1.0
WGD2ANC05134	25	13	0.984615384615	1.0
WGD2ANC05177	1	13	0.988461538462	1.0
WGD2ANC05179	88	19	0.994736842105	0.986842105263
WGD2ANC05180	111	10	0.965	0.98
WGD2ANC05181	37	6	0.975	0.966666666667
WGD2ANC05181	58	8	0.9625	1.0
WGD2ANC05182	27	10	0.9	0.8
WGD2ANC05185	22	21	1.0	0.990476190476
WGD2ANC05185	54	14	1.0	0.989285714286
WGD2ANC05187	24	8	1.0	0.99375
WGD2ANC05188	3	16	1.0	0.990625
WGD2ANC05191	71	11	0.981818181818	1.0
WGD2ANC05197	7	9	0.988888888889	0.95
WGD2ANC05202	5	22	0.990909090909	1.0
WGD2ANC05202	109	7	0.971428571429	1.0
WGD2ANC05203	7	12	0.983333333333	1.0
WGD2ANC05203	28	10	0.995	1.0
WGD2ANC05205	39	8	0.9375	1.0
WGD2ANC05217	18	9	1.0	0.972222222222
WGD2ANC05222	141	15	1.0	0.926666666667
WGD2ANC05229	25	12	0.983333333333	0.945833333333
WGD2ANC05233	36	10	0.98	0.945
WGD2ANC05236	9	6	1.0	1.0
WGD2ANC05236	16	12	1.0	0.975
WGD2ANC05236	33	11	0.986363636364	1.0
WGD2ANC05240	42	7	0.971428571429	1.0
WGD2ANC05243	51	8	0.99375	1.0
WGD2ANC05260	22	8	0.99375	0.9375
WGD2ANC05262	15	7	1.0	0.971428571429
WGD2ANC05263	9	13	0.984615384615	0.976923076923
WGD2ANC05263	27	10	0.98	1.0
WGD2ANC05263	41	7	0.928571428571	1.0
WGD2ANC05263	51	20	0.995	0.985
WGD2ANC05263	80	20	0.995	0.9925
WGD2ANC05263	188	19	0.989473684211	0.971052631579
WGD2ANC05271	29	10	0.99	1.0
WGD2ANC05286	10	10	0.99	1.0
WGD2ANC05286	24	8	0.9875	0.9875
WGD2ANC05287	1	15	0.993333333333	0.99
WGD2ANC05291	18	8	1.0	0.975
WGD2ANC05297	57	13	0.976923076923	0.95
WGD2ANC05300	3	14	1.0	0.989285714286
WGD2ANC05300	20	15	0.996666666667	1.0
WGD2ANC05314	6	17	1.0	0.947058823529
WGD2ANC05318	22	10	0.99	0.99
WGD2ANC05337	34	6	0.983333333333	1.0
WGD2ANC05356	46	8	0.9625	1.0
WGD2ANC05357	2	7	0.978571428571	1.0
WGD2ANC05357	16	11	1.0	0.977272727273
WGD2ANC05357	197	7	0.964285714286	0.907142857143
WGD2ANC05361	198	11	0.945454545455	0.990909090909
WGD2ANC05363	86	7	0.85	0.992857142857
WGD2ANC05364	10	27	0.985185185185	0.987037037037
WGD2ANC05364	49	10	0.98	1.0
WGD2ANC05368	15	7	1.0	0.964285714286
WGD2ANC05379	29	10	0.98	0.985
WGD2ANC05385	7	28	1.0	0.966071428571
WGD2ANC05404	45	9	0.744444444444	0.983333333333
WGD2ANC05406	5	8	0.9625	1.0
WGD2ANC05408	12	10	0.995	0.975
WGD2ANC05409	215	8	0.925	1.0
WGD2ANC05413	8	7	0.957142857143	1.0
WGD2ANC05414	9	9	0.972222222222	0.966666666667
WGD2ANC05424	2	9	0.966666666667	0.977777777778
WGD2ANC05426	21	6	0.958333333333	1.0
WGD2ANC05426	153	6	0.941666666667	1.0
WGD2ANC05433	33	12	0.970833333333	0.975
WGD2ANC05446	23	12	0.995833333333	1.0
WGD2ANC05451	42	7	1.0	1.0
WGD2ANC05451	49	6	0.983333333333	1.0
WGD2ANC05451	65	14	0.985714285714	1.0
WGD2ANC05453	2	18	0.988888888889	0.983333333333
WGD2ANC05456	3	11	0.977272727273	0.904545454545
WGD2ANC05459	14	8	0.96875	1.0
WGD2ANC05475	3	10	0.99	0.82
WGD2ANC05480	18	15	0.996666666667	1.0
WGD2ANC05483	46	10	0.975	1.0
WGD2ANC05486	18	11	0.995454545455	0.972727272727
WGD2ANC05491	150	6	0.933333333333	1.0
WGD2ANC05497	48	16	0.990625	0.996875
WGD2ANC05497	71	15	0.976666666667	0.993333333333
WGD2ANC05501	8	27	0.996296296296	0.992592592593
WGD2ANC05501	35	8	0.975	0.975
WGD2ANC05504	2	10	0.995	0.895
WGD2ANC05505	9	18	0.997222222222	0.994444444444
WGD2ANC05508	7	9	0.988888888889	1.0
WGD2ANC05511	39	10	0.99	1.0
WGD2ANC05513	35	17	0.994117647059	0.988235294118
WGD2ANC05513	61	9	0.983333333333	0.977777777778
WGD2ANC05520	43	9	0.966666666667	1.0
WGD2ANC05528	2	26	0.992307692308	1.0
WGD2ANC05536	2	18	0.997222222222	0.994444444444
WGD2ANC05536	20	7	0.992857142857	0.928571428571
WGD2ANC05536	35	10	0.995	1.0
WGD2ANC05537	210	7	0.985714285714	0.992857142857
WGD2ANC05543	2	6	0.983333333333	0.908333333333
WGD2ANC05543	11	9	0.888888888889	0.794444444444
WGD2ANC05547	3	8	0.96875	1.0
WGD2ANC05547	22	8	1.0	0.89375
WGD2ANC05555	32	23	0.995652173913	0.926086956522
WGD2ANC05562	77	10	0.96	1.0
WGD2ANC05563	11	9	0.938888888889	1.0
WGD2ANC05563	23	18	0.986111111111	0.994444444444
WGD2ANC05563	75	8	0.925	1.0
WGD2ANC05567	2	15	1.0	1.0
WGD2ANC05570	4	13	0.965384615385	1.0
WGD2ANC05576	5	16	0.984375	1.0
WGD2ANC05590	10	6	0.983333333333	1.0
WGD2ANC05591	15	17	0.994117647059	1.0
WGD2ANC05595	6	6	1.0	1.0
WGD2ANC05597	22	9	0.988888888889	1.0
WGD2ANC05597	31	21	1.0	1.0
WGD2ANC05597	56	12	0.9625	1.0
WGD2ANC05597	136	8	0.9625	1.0
WGD2ANC05598	10	8	0.975	0.9625
WGD2ANC05598	23	6	0.975	0.9
WGD2ANC05600	4	11	0.986363636364	1.0
WGD2ANC05606	11	18	0.997222222222	1.0
WGD2ANC05606	37	7	1.0	0.95
WGD2ANC05610	17	14	0.996428571429	1.0
WGD2ANC05610	34	8	0.975	0.95
WGD2ANC05628	2	10	0.98	1.0
WGD2ANC05631	13	6	1.0	0.975
WGD2ANC05636	3	28	0.978571428571	0.992857142857
WGD2ANC05636	32	34	0.995588235294	0.936764705882
WGD2ANC05640	8	10	0.975	1.0
WGD2ANC05641	11	14	0.95	0.992857142857
WGD2ANC05645	10	9	0.983333333333	1.0
WGD2ANC05650	2	11	0.990909090909	1.0
WGD2ANC05654	13	19	1.0	0.968421052632
WGD2ANC05656	2	6	0.991666666667	1.0
WGD2ANC05657	2	12	0.9875	1.0
WGD2ANC05661	34	28	0.992857142857	1.0
WGD2ANC05661	67	7	0.985714285714	0.95
WGD2ANC05663	3	7	0.914285714286	1.0
WGD2ANC05670	11	9	0.994444444444	0.961111111111
WGD2ANC05671	2	10	0.98	1.0
WGD2ANC05671	18	17	0.973529411765	0.985294117647
WGD2ANC05682	66	6	0.95	0.966666666667
WGD2ANC05685	16	7	0.942857142857	1.0
WGD2ANC05685	32	9	0.9	0.9
WGD2ANC05688	9	7	0.992857142857	0.964285714286
WGD2ANC05691	4	8	0.99375	1.0
WGD2ANC05693	20	6	0.925	0.966666666667
WGD2ANC05699	6	6	0.975	0.958333333333
WGD2ANC05711	19	6	0.9	0.991666666667
WGD2ANC05715	32	7	0.985714285714	0.914285714286
WGD2ANC05720	2	15	0.99	1.0
WGD2ANC05720	28	23	0.991304347826	0.986956521739
WGD2ANC05720	53	8	1.0	0.9375
WGD2ANC05721	1	6	0.991666666667	1.0
WGD2ANC05721	10	14	0.982142857143	0.985714285714
WGD2ANC05723	3	14	0.939285714286	1.0
WGD2ANC05740	3	7	0.992857142857	0.992857142857
WGD2ANC05740	14	16	0.9875	0.996875
WGD2ANC05740	47	26	0.996153846154	0.846153846154
WGD2ANC05754	3	6	0.991666666667	1.0
WGD2ANC05755	5	9	1.0	0.977777777778
WGD2ANC05755	15	10	0.975	0.995
WGD2ANC05755	33	12	1.0	1.0
WGD2ANC05755	49	9	0.983333333333	0.95
WGD2ANC05755	64	7	0.978571428571	1.0
WGD2ANC05755	74	8	1.0	0.99375
WGD2ANC05755	84	10	1.0	1.0
WGD2ANC05755	108	7	0.978571428571	0.892857142857
WGD2ANC05771	20	27	0.966666666667	1.0
WGD2ANC05778	23	12	0.991666666667	1.0
